Alcala,Andalucia,Ansermanuevo,Argelia,Bolivar,Buenaventura,Bugalagrande,Caicedonia,	Cali,Calima - El Darien,Candelaria,Cartago,Dagua,El Aguila,El Cairo,El Cerrito,El Dovio,Florida,Ginebra,Guacari,Guadalajara de Buga,Jamundi,La Cumbre,La Union,La Victoria,Obando,Palmira,Pradera,Restrepo,Rio Frio,Roldanillo,San Pedro,Sevilla,Toro,Trujillo,Tulua,Ulloa,Versalles,Vijes,Yotoco,Yumbo,Zarzal
0,0,0,0,0,4,0,0,194,0,0,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,6,0,0,27,0,0,0,0,0,0
